Damage_Status,OBJECTID,aadt_type,priority,sh_sa_ir,faadt,fedfunccls,fed_urbrur,capacity,jurisdictn,link_id,nhs_status,num_lanes,offic_mile,prim_bmp,prirtecode,prim_emp,prirtename,segment_id,speed_lim,speedsrc,st_urbrur,strtname,townname,towncode,cntyname,cnty_no,surfc_type,dot_region,dot_regi_1,Shape_Leng,x,y,Z_Min,Z_Max,Z_Mean,Min_Slope,Avg_Slope,Max_Slope,Damage_Status_y,Nearest_Gauge,Max_Height,Return_Period,Distance_to_Coast_m,Nearest_Wave_Gauge,Max_WVHT,Max_Dir,Avg_WVHT,Avg_Dir,Nearest_Wind_Gauge,Max_WSPD,Max_WSPD_Dir,Avg_WSPD,Avg_WSPD_Dir,Nearest_Precip_Gauge,Precipitation,Rel_Elev_Min,Rel_Elev_Mean,Rel_Elev_Max,Inundation_Duration_Min
No Damage,156853,E,5,IR-0563912,34,Local,Rural,1000,Townway,5095203,Non-fed aid non-NHS,2,Y,0,563912,0.27,RD INV 05 63912,53628,0,Unposted,Rural,CUSHING ST,Long Island,5125,Cumberland,5,Gravel,1,Southern,180.8658949,-70.16800255,43.68486404,19.00000061,21.00000067,19.80696013,0,0.521103827,4.485533276,No Damage,Portland,2.83464,280.71,300.088951,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,16.16536,16.97231949,18.16536,0
Damage,92942,E,5,IR-0563904,851,Local,Rural,1000,Townway,183825,Non-fed aid non-NHS,2,Y,0,563904,0.13,RD INV 05 63904,100426,0,Unposted,Rural,WHARF ST,Long Island,5125,Cumberland,5,Flexible,1,Southern,87.86731414,-70.1669431,43.69020892,3.000000096,9.000000288,4.399003983,0,1.19836351,6.559672144,Damage,Portland,2.83464,280.71,0.998244355,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,0.16536,1.564363841,6.16536,0
No Damage,113924,E,5,IR-0563901,907,Local,Rural,1000,Townway,5095224,Non-fed aid non-NHS,2,Y,1.93,563901,1.95,RD INV 05 63901,21737,0,Unposted,Rural,ISLAND AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,13.22426606,-70.16739365,43.68925082,9.000000288,9.000000288,9.000000288,0,0,0,No Damage,Portland,2.83464,280.71,56.0913199,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,6.16536,6.16536,6.16536,0
No Damage,97863,E,5,IR-0563909,68,Local,Rural,1000,Townway,190741,Non-fed aid non-NHS,2,Y,0.23,563909,0.26,RD INV 05 63909,65074,0,Unposted,Rural,PONCE LNDG,Long Island,5125,Cumberland,5,Flexible,1,Southern,20.82539544,-70.16777154,43.68931602,3.000000096,9.000000288,5.969933787,0,2.428259086,6.369075498,No Damage,Portland,2.83464,280.71,28.7806062,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,0.16536,3.135293596,6.16536,0
No Damage,92943,E,5,IR-0563901,57,Local,Rural,1000,Townway,183827,Non-fed aid non-NHS,2,Y,1.68,563901,1.93,RD INV 05 63901,38667,0,Unposted,Rural,ISLAND AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,167.2371088,-70.16510282,43.69021482,9.000000288,11.00000035,10.05249603,0,0.783929137,6.144746134,No Damage,Portland,2.83464,280.71,91.17767998,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,6.16536,7.21785571,8.16536,0
No Damage,113925,E,5,IR-0563928,11,Local,Rural,1000,Townway,5095225,Non-fed aid non-NHS,2,Y,0.17,563928,0.2,RD INV 05 63928,85914,0,Unposted,Rural,MARINERS WHARF,Long Island,5125,Cumberland,5,Flexible,1,Southern,21.33982935,-70.16608523,43.69090841,1.000000032,3.000000096,2.742605823,0,1.745981361,6.008103486,No Damage,Portland,2.83464,280.71,15.66896426,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,-1.83464,-0.092034264,0.16536,600
No Damage,97862,E,5,IR-0563901,805,Local,Rural,1000,Townway,190740,Non-fed aid non-NHS,2,Y,1.95,563901,2,RD INV 05 63901,5433,0,Unposted,Rural,ISLAND AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,36.74269646,-70.1679827,43.68893106,7.000000224,9.000000288,8.059302361,0,1.992640324,6.501258263,No Damage,Portland,2.83464,280.71,47.39172741,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,4.16536,5.224662103,6.16536,0
Damage,156875,E,5,IR-0563902,57,Local,Rural,1000,Townway,5095223,Non-fed aid non-NHS,2,Y,0.57,563902,1.43,RD INV 05 63902,83992,0,Unposted,Rural,FERN AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,584.9617553,-70.15506503,43.68816329,3.000000096,26.00000083,12.82769629,0,1.296547188,6.470602078,Damage,Portland,2.83464,280.71,160.716745,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,0.16536,9.99305588,23.16536,0
No Damage,97467,E,5,IR-0563902,113,Local,Rural,1000,Townway,190720,Non-fed aid non-NHS,2,Y,0.29,563902,0.57,RD INV 05 63902,49768,0,Unposted,Rural,FERN AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,191.4847665,-70.14887644,43.69181987,3.000000096,12.00000038,6.265487838,0,1.156866758,6.552308525,No Damage,Portland,2.83464,280.71,73.37353964,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,0.16536,3.430847638,9.16536,0
No Damage,97468,E,5,IR-0563903,11,Local,Rural,1000,Townway,190723,Non-fed aid non-NHS,2,Y,0,563903,0.26,RD INV 05 63903,12087,0,Unposted,Rural,HARBOR DE GRACE ST,Long Island,5125,Cumberland,5,Gravel,1,Southern,174.3206596,-70.15163226,43.69453516,4.000000128,9.000000288,6.680292668,0,0.932273981,6.590231613,No Damage,Portland,2.83464,280.71,248.8884043,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,1.16536,3.845652454,6.16536,0
No Damage,113979,E,5,IR-0563923,113,Local,Rural,1000,Townway,5095234,Non-fed aid non-NHS,2,Y,0,563923,0.37,RD INV 05 63923,24445,0,Unposted,Rural,LEAVITT ST,Long Island,5125,Cumberland,5,Gravel,1,Southern,253.1911741,-70.14987463,43.69476701,7.000000224,11.00000035,8.627926769,0,1.036192497,6.652209913,No Damage,Portland,2.83464,280.71,325.3835544,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,4.16536,5.793286494,8.16536,0
No Damage,11546,E,5,IR-0563901,284,Local,Rural,1000,Townway,2516434,Non-fed aid non-NHS,2,Y,1.03,563901,1.55,RD INV 05 63901,21549,0,Unposted,Rural,ISLAND AV,Long Island,5125,Cumberland,5,Flexible,1,Southern,352.3887739,-70.15602667,43.69359989,7.000000224,11.00000035,8.638291188,0,0.77133117,6.448819303,No Damage,Portland,2.83464,280.71,100.7944877,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,4.16536,5.803650913,8.16536,0
No Damage,113976,E,5,IR-0563907,57,Local,Rural,1000,Townway,5095231,Non-fed aid non-NHS,2,Y,0,563907,0.12,RD INV 05 63907,32701,0,Unposted,Rural,WINTERVIEW LN,Long Island,5125,Cumberland,5,Gravel,1,Southern,81.63681629,-70.14808782,43.69366322,8.000000256,13.00000042,9.865532146,0,1.550838582,6.387460797,No Damage,Portland,2.83464,280.71,264.8145397,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,5.16536,7.030891831,10.16536,0
Damage,96787,E,5,IR-0563400,11,Local,Urban,1000,Townway,190884,Non-fed aid non-NHS,2,Y,0.7,563400,0.8,RD INV 05 63400,71506,0,Unposted,Rural,UNNAMED 3400,Portland,5170,Cumberland,5,Gravel,1,Southern,67.49387641,-70.19957628,43.67133833,1.000000032,4.000000128,3.538826741,0,1.368723793,6.306157812,Damage,Portland,2.83464,280.71,9.939598262,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,-1.83464,0.704186626,1.16536,600
No Damage,60098,E,5,IR-0563400,11,Local,Urban,1000,Townway,5080760,Non-fed aid non-NHS,2,Y,0.66,563400,0.7,RD INV 05 63400,67957,0,Unposted,Rural,UNNAMED 3400,Portland,5170,Cumberland,5,Unimproved,1,Southern,27.5103943,-70.19988118,43.67233296,4.000000128,8.000000256,5.94773686,0,1.775358208,6.548735007,No Damage,Portland,2.83464,280.71,32.11592027,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,1.16536,3.113096669,5.16536,0
No Damage,60340,E,5,IR-0563413,11,Local,Urban,1000,Townway,5080754,Non-fed aid non-NHS,2,Y,0.12,563413,0.27,RD INV 05 63413,100297,0,Unposted,Rural,UNNAMED 3413,Portland,5170,Cumberland,5,Unimproved,1,Southern,103.7387319,-70.19893801,43.67383864,10.00000032,17.00000054,14.20906034,0,1.702016101,6.683397929,No Damage,Portland,2.83464,280.71,114.9105611,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,7.16536,11.37441989,14.16536,0
No Damage,60097,E,5,IR-0563408,11,Local,Urban,1000,Townway,5080759,Non-fed aid non-NHS,2,Y,0.14,563408,0.17,RD INV 05 63408,81113,0,Unposted,Rural,UNNAMED 3408,Portland,5170,Cumberland,5,Unimproved,1,Southern,21.17489189,-70.19953085,43.67275576,8.000000256,10.00000032,8.649792094,0,1.373927402,5.927486811,No Damage,Portland,2.83464,280.71,45.93445945,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,5.16536,5.815151816,7.16536,0
No Damage,96786,E,5,IR-0563400,11,Local,Urban,1000,Townway,190883,Non-fed aid non-NHS,2,Y,0.55,563400,0.66,RD INV 05 63400,63323,0,Unposted,Rural,UNNAMED 3400,Portland,5170,Cumberland,5,Unimproved,1,Southern,72.41590175,-70.19986476,43.67335697,8.000000256,11.00000035,8.81721753,0,0.892914819,5.60768404,No Damage,Portland,2.83464,280.71,89.40653861,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,5.16536,5.982577249,8.16536,0
No Damage,60096,E,5,IR-0563408,11,Local,Urban,1000,Townway,5080758,Non-fed aid non-NHS,2,Y,0,563408,0.14,RD INV 05 63408,422,0,Unposted,Rural,UNNAMED 3408,Portland,5170,Cumberland,5,Unimproved,1,Southern,92.9646181,-70.19799542,43.67311725,6.000000192,11.00000035,8.843597983,0,2.388740402,6.474288583,No Damage,Portland,2.83464,280.71,21.93465952,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,3.16536,6.008957699,8.16536,0
Damage,52428,E,5,IR-3210466,12,Local,Rural,1000,Townway,4334783,Non-fed aid non-NHS,2,Y,0,3210466,0.08,RD INV 3210466,50295,0,Unposted,Rural,WILLOW ST,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,53.50386292,-70.09802232,43.75525623,3.000000096,7.000000224,5.101729422,0,1.24254621,6.382969216,Damage,Portland,2.83464,280.71,71.18615522,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,0.16536,2.267089257,4.16536,0
No Damage,144564,E,5,IR-0503727,79,Local,Rural,1000,Townway,5085120,Non-fed aid non-NHS,2,Y,0.28,503727,0.32,RD INV 05 03727,64673,0,Unposted,Rural,WILLOW ST,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,26.33022891,-70.09889108,43.75578067,7.000000224,10.00000032,8.513994029,0,1.52403553,6.317548484,No Damage,Portland,2.83464,280.71,145.143785,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,4.16536,5.679353756,7.16536,0
No Damage,192917,E,5,IR-0503727,79,Local,Rural,1000,Townway,2229379,Non-fed aid non-NHS,2,Y,0.32,503727,0.51,RD INV 05 03727,78102,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,129.981529,-70.10054188,43.75476088,10.00000032,18.00000058,13.60684593,0,1.114865982,5.893994074,No Damage,Portland,2.83464,280.71,221.548511,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,7.16536,10.7722055,15.16536,0
No Damage,192916,E,5,IR-0503727,79,Local,Rural,1000,Townway,2229379,Non-fed aid non-NHS,2,Y,0.51,503727,0.59,RD INV 05 03727,45202,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,54.91363933,-70.10213505,43.75318671,18.00000058,22.0000007,19.6849082,0,1.22836432,6.433485502,No Damage,Portland,2.83464,280.71,255.5975181,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,15.16536,16.85026757,19.16536,0
No Damage,121237,E,5,IR-0503750,11,Local,Rural,1000,Townway,4334877,Non-fed aid non-NHS,2,Y,0,503750,0.18,RD INV 05 03750,98679,0,Unposted,Rural,SOULE RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,119.3771693,-70.10077406,43.75223104,11.00000035,22.0000007,17.15991303,0,1.376878179,6.693030446,No Damage,Portland,2.83464,280.71,217.6177791,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,8.16536,14.32527248,19.16536,0
No Damage,192915,E,5,IR-0503727,159,Local,Rural,1000,Townway,2229378,Non-fed aid non-NHS,2,Y,0.59,503727,0.7,RD INV 05 03727,93588,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,72.32717667,-70.10285303,43.75193618,14.00000045,22.0000007,19.80067861,0,1.513179843,6.467585828,No Damage,Portland,2.83464,280.71,213.8677112,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,11.16536,16.96603798,19.16536,0
Damage,144309,E,5,IR-0503754,23,Local,Rural,1000,Townway,5085108,Non-fed aid non-NHS,2,Y,0,503754,0.21,RD INV 05 03754,27518,30,Posted,Rural,FENDERSON RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,139.841019,-70.10562741,43.74060873,4.67340015,20.00000064,11.80589785,0,1.494641438,6.652612116,No Damage,Portland,2.83464,280.71,135.528266,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,1.83876,8.97125747,17.16536,0
No Damage,193309,E,5,IR-0503727,442,Local,Rural,1000,Townway,2229386,Non-fed aid non-NHS,2,Y,1.43,503727,1.47,RD INV 05 03727,84305,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,26.96222551,-70.10749465,43.74133257,20.00000064,20.00000064,20.00000064,0,0,0,No Damage,Portland,2.83464,280.71,300.5063152,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,17.16536,17.16536,17.16536,0
No Damage,144311,E,5,IR-0503727,374,Local,Rural,1000,Townway,5085110,Non-fed aid non-NHS,2,Y,1.47,503727,1.79,RD INV 05 03727,28531,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,215.1277765,-70.10789209,43.73872982,20.00000064,21.00000067,20.51927138,0,0.529903331,5.993843001,No Damage,Portland,2.83464,280.71,131.7930068,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,17.16536,17.68463072,18.16536,0
No Damage,10002,E,5,IR-0503736,11,Local,Rural,1000,Townway,5085106,Non-fed aid non-NHS,2,Y,0.31,503736,0.48,RD INV 05 03736,75494,0,Unposted,Rural,DIVISION POINT RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,115.0562434,-70.1251801,43.74501206,1.8288,3.048,2.273723538,0,2.286875843,5.547190663,No Damage,Portland,2.83464,280.71,67.92188839,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,3.16536,4.625082895,7.16536,252
No Damage,144310,E,5,IR-0503727,284,Local,Rural,1000,Townway,5085109,Non-fed aid non-NHS,2,Y,1,503727,1.43,RD INV 05 03727,46848,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,289.5719284,-70.10632541,43.74443056,10.00000032,20.00000064,13.36434373,0,0.981460843,6.614021447,No Damage,Portland,2.83464,280.71,345.2514743,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,7.16536,10.5297033,17.16536,0
No Damage,9254,E,5,IR-0503735,45,Local,Rural,1000,Townway,5085092,Non-fed aid non-NHS,2,Y,0.506,503735,0.62,RD INV 05 03735,47274,30,Posted,Rural,ROY HILL RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,77.12303523,-70.1100737,43.73693313,20.00000064,33.00000106,27.39742768,0,1.866478979,6.611094321,No Damage,Portland,2.83464,280.71,210.7322154,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,17.16536,24.5627868,30.16536,0
Damage,144563,E,5,IR-0503727,79,Local,Rural,1000,Townway,5085119,Non-fed aid non-NHS,2,Y,0,503727,0.28,RD INV 05 03727,87779,0,Unposted,Rural,E SHORE DR,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,187.0784271,-70.09713735,43.75666534,4.000000128,8.000000256,6.114975097,0,1.111356617,6.478922077,No Damage,Portland,2.83464,280.71,38.36395513,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,1.16536,3.280334902,5.16536,0
No Damage,192919,E,5,IR-0503751,23,Local,Rural,1000,Townway,2229380,Non-fed aid non-NHS,2,Y,0,503751,0.23,RD INV 05 03751,84138,30,Posted,Rural,CAPPS RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,154.4393385,-70.10016302,43.75051334,11.00000035,20.00000064,15.72738228,0,1.191997086,6.133095342,No Damage,Portland,2.83464,280.71,223.7644418,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,8.16536,12.89274178,17.16536,0
No Damage,144308,E,5,IR-0503722,91,Local,Rural,1000,Townway,5085107,Non-fed aid non-NHS,2,Y,0,503722,0.34,RD INV 05 03722,51727,30,Posted,Rural,NORTH RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,232.407986,-70.10824009,43.74664125,8.000000256,13.00000042,9.772332947,0,0.958277949,6.669559775,No Damage,Portland,2.83464,280.71,153.8822968,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,5.16536,6.937692633,10.16536,0
No Damage,144557,E,5,IR-0503722,113,Local,Rural,1000,Townway,5085114,Non-fed aid non-NHS,2,Y,0.387,503722,0.51,RD INV 05 03722,3864,30,Posted,Rural,NORTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,84.35654724,-70.11345487,43.74551055,12.00000038,20.00000064,15.24177915,0,1.581614867,6.167921505,No Damage,Portland,2.83464,280.71,362.6188853,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,9.16536,12.40713866,17.16536,0
No Damage,10001,E,5,IR-0500581,11,Local,Rural,1000,Townway,5085105,Non-fed aid non-NHS,2,Y,0,500581,0.13,RD INV 05 00581,42477,0,Unposted,Rural,BAR POINT RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,88.73633195,-70.1225616,43.74508316,9.000000288,14.00000045,11.70139438,0,1.533453485,6.143837399,No Damage,Portland,2.83464,280.71,130.4017254,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,6.16536,8.86675401,11.16536,0
No Damage,144558,E,5,IR-0503722,113,Local,Rural,1000,Townway,5085114,Non-fed aid non-NHS,2,Y,0.34,503722,0.387,RD INV 05 03722,31347,30,Posted,Rural,NORTH RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,32.36516148,-70.11208637,43.74626075,11.00000035,12.00000038,11.20319837,0,0.772241327,5.567529405,No Damage,Portland,2.83464,280.71,261.4463422,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,8.16536,8.36855801,9.16536,0
Damage,193308,E,5,IR-0503751,34,Local,Rural,1000,Townway,2229382,Non-fed aid non-NHS,2,Y,0.28,503751,0.48,RD INV 05 03751,40484,30,Posted,Rural,STONE WHARF RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,136.5708882,-70.10525321,43.75125385,3.000000096,14.00000045,7.9064519,0,1.29687533,6.708161425,Damage,Portland,2.83464,280.71,119.3399499,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,0.16536,5.071811647,11.16536,0
No Damage,192918,E,5,IR-0503751,23,Local,Rural,1000,Townway,2229380,Non-fed aid non-NHS,2,Y,0.23,503751,0.28,RD INV 05 03751,9466,30,Posted,Rural,CAPPS RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,33.48558656,-70.10276831,43.7511622,14.00000045,18.00000058,16.38200181,0,1.552164944,5.838555876,No Damage,Portland,2.83464,280.71,264.9919046,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,11.16536,13.54736129,15.16536,0
No Damage,144562,E,5,IR-0503727,215,Local,Rural,1000,Townway,5085118,Non-fed aid non-NHS,2,Y,0.7,503727,1,RD INV 05 03727,44305,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,202.2840192,-70.10435879,43.7492633,8.000000256,14.00000045,9.652432822,0,0.99142023,6.396174608,No Damage,Portland,2.83464,280.71,232.3352442,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,5.16536,6.817792512,11.16536,0
No Damage,192914,E,5,IR-0503736,23,Local,Rural,1000,Townway,2229373,Non-fed aid non-NHS,2,Y,0,503736,0.31,RD INV 05 03736,9591,0,Unposted,Rural,DIVISION POINT RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,207.4703034,-70.12161906,43.7430482,10.00000032,29.00000093,20.42500634,0,1.769976436,6.426096014,No Damage,Portland,2.83464,280.71,356.1251692,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,7.16536,17.59036569,26.16536,0
No Damage,144314,E,5,IR-0503738,11,Local,Rural,1000,Townway,5085113,Non-fed aid non-NHS,2,Y,0,503738,0.19,RD INV 05 03738,85208,0,Unposted,Rural,OLD CART RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,131.8814718,-70.11706471,43.74528232,20.00000064,28.0000009,24.45323221,0,1.291289803,6.168249086,No Damage,Portland,2.83464,280.71,329.2064931,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,17.16536,21.61859143,25.16536,0
No Damage,192920,E,5,IR-0506023,11,Local,Rural,1000,Townway,2229381,Non-fed aid non-NHS,2,Y,0,506023,0.15,RD INV 05 06023,92791,0,Unposted,Rural,CORDES RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,101.6403049,-70.11170657,43.74709712,6.000000192,12.00000038,9.314689199,0,1.385268539,6.613963834,No Damage,Portland,2.83464,280.71,171.5067573,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Harpswell,4.5974,3.16536,6.4800489,9.16536,0
Damage,9992,E,5,IR-0506008,23,Local,Rural,1000,Townway,5085096,Non-fed aid non-NHS,2,Y,0,506008,0.28,RD INV 05 06008,29593,0,Unposted,Rural,S SHORE DR,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,192.2229667,-70.11979231,43.71508614,5.00000016,9.000000288,6.923432682,0,0.985879548,6.590866107,Damage,Portland,2.83464,280.71,8.95089283,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,2.16536,4.088792461,6.16536,0
No Damage,192912,E,5,IR-0503727,125,Local,Rural,1000,Townway,2229363,Non-fed aid non-NHS,2,Y,3.56,503727,3.66,RD INV 05 03727,93785,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,65.39703682,-70.12166514,43.71622946,8.000000256,9.000000288,8.363026567,0,0.721125605,5.332981563,No Damage,Portland,2.83464,280.71,188.4129928,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,5.16536,5.528386298,6.16536,0
No Damage,192797,E,5,IR-0503727,125,Local,Rural,1000,Townway,2229363,Non-fed aid non-NHS,2,Y,3.66,503727,3.69,RD INV 05 03727,35787,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,19.83751725,-70.12238141,43.71548959,8.000000256,9.000000288,8.806802736,0,2.155910275,6.243116942,No Damage,Portland,2.83464,280.71,221.7376436,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,5.16536,5.972162455,6.16536,0
No Damage,121239,E,5,IR-0503727,125,Local,Rural,1000,Townway,4334902,Non-fed aid non-NHS,2,Y,3.69,503727,3.7,RD INV 05 03727,9249,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Unimproved,1,Southern,7.193085385,-70.12261133,43.7152545,9.000000288,9.000000288,9.000000288,0,0,0,No Damage,Portland,2.83464,280.71,234.5377619,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,6.16536,6.16536,6.16536,0
No Damage,111253,E,5,IR-0503727,193,Local,Rural,1000,Townway,2670341,Non-fed aid non-NHS,2,Y,3.4,503727,3.56,RD INV 05 03727,7801,30,Posted,Rural,SOUTH RD,Chebeague Island,5055,Cumberland,5,Flexible,1,Southern,105.8690086,-70.12094285,43.71794964,8.000000256,9.000000288,8.861000936,0,0.856686546,6.701646879,No Damage,Portland,2.83464,280.71,231.479205,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Portland,7.2898,5.16536,6.026360653,6.16536,0
